state,route,link,busname,bustype,departing_time,duration,reaching_time,price,star_rating,seat_availablity
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4595,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,07h 55m,05:35,605.0,3.8,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4625,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,08h 10m,05:55,574.0,3.9,34
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3257,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,07h 25m,05:25,579.0,3.1,35
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9200,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,08h 00m,06:00,605.0,3.7,24
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3938,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,07h 10m,05:10,929.0,4.5,31
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9330,STAR LINER(NON-AC SLEEPER 2+1),22:15,07h 10m,05:25,784.0,3.7,21
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3488,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,07h 25m,05:55,605.0,3.9,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4274,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:40,07h 20m,06:00,574.0,2.7,28
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 5047,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,08h 15m,07:00,605.0,3.8,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 9458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,08h 00m,07:00,605.0,2.0,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 3494,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:15,07h 55m,07:10,605.0,3.3,28
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 6373,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,08h 45m,08:30,605.0,3.4,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,APSRTC - 4495,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,07h 30m,07:25,605.0,4.1,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),23:15,07h 25m,06:40,626.0,4.5,13
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:00,08h 00m,06:00,550.0,4.5,10
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,A/C Sleeper (2+1),23:45,06h 35m,06:20,570.0,4.5,8
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Sleeper (2+1),22:20,08h 13m,06:33,500.0,4.7,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),23:30,07h 25m,06:55,780.0,4.4,2
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Yolo Bus,A/C Seater / Sleeper (2+1),23:20,08h 49m,08:09,450.0,4.3,13
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),20:00,07h 45m,03:45,522.0,4.3,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 40m,04:40,450.0,4.3,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),22:30,07h 25m,05:55,550.0,4.2,27
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,A/C Seater / Sleeper (2+1),23:45,07h 25m,07:10,423.0,4.5,19
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SREE PAVAN TRAVELS,Non A/C Seater / Sleeper (2+1),21:25,07h 20m,04:45,450.0,4.3,18
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,550.0,4.2,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater (2+2),21:45,07h 45m,05:30,569.0,4.4,22
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Svkdt travels,A/C Sleeper (2+1),21:25,07h 50m,05:15,780.0,4.1,8
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,A/C Seater / Sleeper (2+1),23:00,07h 30m,06:30,550.0,4.1,22
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),23:30,07h 45m,07:15,582.0,4.0,10
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,NueGo,Electric A/C Seater/Sleeper (2+1),21:00,07h 45m,04:45,522.0,3.9,3
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:35,08h 25m,06:00,450.0,4.0,21
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai Balaji Travels,Non A/C Seater / Sleeper (2+1),23:05,06h 25m,05:30,450.0,4.1,8
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),22:30,07h 15m,05:45,450.0,3.9,29
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),22:20,07h 10m,05:30,470.0,3.9,9
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),20:45,08h 45m,05:30,790.0,3.9,10
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,450.0,3.7,24
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai Sri Krishna Travels,A/C Seater / Sleeper (2+1),21:30,07h 45m,05:15,490.0,3.4,24
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,PRL BUS,A/C Seater / Sleeper (2+1),23:59,08h 16m,08:15,899.0,3.9,26
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),17:45,08h 15m,02:00,450.0,4.5,1
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRKT Travels,Non A/C Seater / Sleeper (2+1),23:20,06h 50m,06:10,470.0,3.9,23
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),23:15,05h 45m,05:00,1149.0,4.6,1
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IntrCity SmartBus,AC Sleeper (2+1),22:10,08h 00m,06:10,818.0,4.6,9
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Zingbus Plus,Bharat Benz A/C Sleeper (2+1),23:05,07h 55m,07:00,662.0,3.6,25
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,KKaveri Travels,Non A/C Seater / Sleeper (2+1),23:30,07h 00m,06:30,670.0,3.9,8
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Amaravathi Travels,NON A/C Sleeper (2+1),21:30,07h 45m,05:15,630.0,3.9,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,RAJULATALLI TRAVELS,NON A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,5000.0,0.0,40
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Mayuri Travels,A/C Seater / Sleeper (2+1),23:55,07h 05m,07:00,648.0,3.8,19
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Prathap Travels,Non A/C Seater / Sleeper (2+1),20:00,08h 05m,04:05,450.0,3.4,20
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 30m,05:30,400.0,3.9,24
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:45,08h 15m,04:00,450.0,3.8,14
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Neelachal Travels,A/C Seater / Sleeper (2+1),22:30,06h 30m,05:00,1000.0,4.5,2
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:12,08h 03m,04:15,450.0,3.4,16
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,A/C Seater / Sleeper (2+1),00:30,06h 50m,07:20,575.0,3.9,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),21:15,07h 55m,05:10,477.0,3.1,18
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri VInayaka Travels(Siva's),A/C Seater / Sleeper (2+1),23:15,07h 05m,06:20,749.0,4.1,13
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),22:30,08h 25m,06:55,600.0,2.5,20
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),20:00,09h 00m,05:00,450.0,4.0,27
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:30,07h 30m,07:00,750.0,3.3,8
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),18:15,10h 00m,04:15,450.0,4.2,4
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),20:00,08h 20m,04:20,477.0,2.8,21
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),21:55,07h 30m,05:25,790.0,3.3,3
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SREE PAVAN TRAVELS,NON A/C Seater Push Back (2+2),19:00,08h 05m,03:05,450.0,3.7,21
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,A/C Seater / Sleeper (2+1),23:55,06h 35m,06:30,899.0,4.3,20
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SVR Tours and Travels,Volvo Multi Axle Sleeper B11R (2+1),23:45,07h 45m,07:30,900.0,2.7,18
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri KVR Travels,Non A/C Seater / Sleeper (2+1),19:00,08h 30m,03:30,450.0,3.3,18
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Krishna Travels,A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,670.0,2.7,19
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Jagan Travels,Non A/C Seater / Sleeper (2+1),22:00,07h 00m,05:00,916.0,3.4,4
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Nani’s Sai Krishna Travels,A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,515.0,3.2,23
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),18:45,08h 25m,03:10,500.0,3.5,21
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,VV Vinayak Travels,Non A/C Seater / Sleeper (2+1),22:50,08h 15m,07:05,525.0,2.6,5
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,V Kaveri Travels,A/C Seater / Sleeper (2+1),23:30,06h 30m,06:00,700.0,3.0,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,LAVYASRI Travels,Non A/C Seater / Sleeper (2+1),21:40,07h 20m,05:00,399.0,3.0,28
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Navin Travels,Non A/C Seater / Sleeper (2+1),20:30,08h 00m,04:30,463.0,2.7,22
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shree Manikanta Travels,A/C Sleeper (2+1),23:40,06h 20m,06:00,879.0,2.7,7
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),00:55,06h 50m,07:45,600.0,1.8,13
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,GMRK Tours and Travels,Bharat Benz A/C Sleeper (2+1),23:00,06h 00m,05:00,649.0,4.6,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),23:51,07h 09m,07:00,550.0,1.9,19
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:30,06h 30m,04:00,1125.0,2.8,2
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Navayuga Travels,A/C Sleeper (2+1),19:00,10h 00m,05:00,790.0,2.3,16
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SVR Tours and Travels,A/C Seater / Sleeper (2+1),23:50,07h 10m,07:00,590.0,2.6,24
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,A/C Seater / Sleeper (2+1),01:00,07h 15m,08:15,925.0,1.8,25
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Shyamoli Paribahan Pvt Ltd,A/C Seater/Sleeper (2+1),21:40,05h 55m,03:35,700.0,4.8,1
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Venkataramana Travels,A/C Sleeper (2+1),21:30,08h 00m,05:30,810.0,0.0,17
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sree Sambasiva Tours and Travels,NON A/C Seater/ Sleeper (2+1),20:05,07h 55m,04:00,2000.0,4.1,20
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,KKaveri Travels,A/C Sleeper (2+1),21:00,07h 00m,04:00,1600.0,3.9,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Venkataramana Travels,Non A/C Seater / Sleeper (2+1),19:30,09h 30m,05:00,495.0,0.0,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,KKaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),01:00,07h 15m,08:15,1100.0,3.9,11
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Amaravathi Travels,Non A/C Seater / Sleeper (2+1),19:45,09h 05m,04:50,450.0,2.3,22
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Padmavathi Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 15m,05:45,400.0,3.7,28
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Venkataramana Travels,A/C Seater / Sleeper (2+1),21:00,08h 15m,05:15,585.0,0.0,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),21:15,08h 15m,05:30,425.0,2.6,14
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),20:45,07h 45m,04:30,500.0,3.4,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IRA Travels,A/C Seater / Sleeper (2+1),20:15,08h 55m,05:10,540.0,2.6,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sai RK Travels,Non A/C Seater / Sleeper (2+1),19:15,10h 15m,05:30,549.0,3.4,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:30,07h 30m,06:00,425.0,2.3,7
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,VARAHI TRAVELS,Non A/C Seater / Sleeper (2+1),22:30,06h 45m,05:15,999.0,3.3,25
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Mayuri Travels,A/C Seater / Sleeper (2+1),23:54,07h 06m,07:00,700.0,3.2,15
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,IRA Travels,A/C Seater / Sleeper (2+1),18:05,08h 15m,02:20,765.0,2.6,13
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SRI SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,699.0,3.2,10
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,07h 05m,07:00,780.0,3.1,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:20,07h 10m,06:30,525.0,2.5,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,SJR TRAVELS,A/C Seater / Sleeper (2+1),22:30,07h 50m,06:20,713.0,3.7,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,07h 00m,04:00,1090.0,3.0,7
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),23:05,07h 55m,07:00,600.0,2.7,12
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,V Kaveri Travels,Non A/C Seater / Sleeper (2+1),23:15,06h 45m,06:00,600.0,3.0,16
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),21:30,08h 00m,05:30,450.0,2.4,32
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Laxmi Sravanthi Siva Tours And Travels,Non A/C Seater / Sleeper (2+1),23:40,07h 20m,07:00,799.0,2.9,29
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),22:00,07h 00m,05:00,1525.0,2.8,2
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Morning Star Travels,A/C Sleeper (2+1),23:45,07h 30m,07:15,600.0,2.4,16
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Vsaikrishna Travels,Non A/C Seater / Sleeper (2+1),20:30,08h 30m,05:00,500.0,2.8,25
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Mayuri Travels,Non A/C Seater / Sleeper (2+1),23:55,07h 05m,07:00,700.0,2.4,32
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri VInayaka Travels(Siva's),NON A/C Sleeper (2+1),22:30,08h 00m,06:30,599.0,2.1,20
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Jayalakshmi Tours and Travels,A/C Seater / Sleeper (2+1),19:30,08h 00m,03:30,1200.0,2.7,40
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),19:30,08h 45m,04:15,650.0,2.5,29
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Navin Travels,Non A/C Seater / Sleeper (2+1),21:10,07h 50m,05:00,463.0,2.7,19
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),22:00,06h 00m,04:00,1249.0,2.6,4
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:00,06h 30m,05:30,1099.0,2.6,2
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Tulasi Tours and Travels,A/C Seater / Sleeper (2+1),23:55,07h 20m,07:15,749.0,2.6,6
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Nani’s Sai Krishna Travels,Non A/C Seater / Sleeper (2+1),19:15,08h 45m,04:00,555.0,2.5,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,RUDRA TOURS & TRAVELS,NON A/C Seater/ Sleeper (2+1),20:15,08h 00m,04:15,555.0,2.5,33
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Sri Dhanalakshmi Travels,Non A/C Seater / Sleeper (2+1),21:00,08h 00m,05:00,2000.0,2.4,41
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Navayuga Travels,NON AC Seater / Sleeper 2+1,21:00,06h 30m,03:30,1990.0,2.3,4
Andhra Pradesh,Vijayawada to Visakhapatnam,https://www.redbus.in/bus-tickets/vijayawada-to-visakhapatnam,Navayuga Travels,A/C Seater / Sleeper (2+1),21:00,06h 30m,03:30,1645.0,2.3,9
